,accuracy,accuracy,precision,precision,recall,recall,f1,f1
,mean,std,mean,std,mean,std,mean,std
arm,,,,,,,,
student_baseline,0.8273504273504274,0.016440499198009693,0.8245607056797869,0.023771735443973836,0.8177680026067122,0.019368669584560703,0.8187820635802965,0.021675196367216983
student_kd,0.8205128205128205,0.015989988832367307,0.8241665338940315,0.016123079833706203,0.8009710003258389,0.02464484358272195,0.8092717476323366,0.0203519858568708
student_kd_nodenoise,0.8136752136752137,0.007150940397727108,0.802343849417787,0.015224029615460814,0.8038579341805148,0.012166627353125868,0.8011497550698057,0.011110496513593296
teacher,0.8358974358974359,0.042477858597569855,0.8290122988357125,0.02925110614396218,0.8307168458781362,0.07368031146896456,0.8240609572231478,0.05616543396303126
